name,ingredient,weight,category,note
,"파, 쪽파, 생것",2,,
오이스틱,"오이, 개량종, 생것",35,샐러드,양식부찬
오이쌈장무침,"오이, 개량종, 생것",35,샐러드,한식부찬
,쌈장,2,,
,참기름,2,,
오이양배추무침,"오이, 개량종, 생것",15,샐러드,한식부찬
,"양배추, 생것",15,,
,"양파, 생것",5,,
,"고춧가루, 가루",2,,
,"설탕, 백설탕",2,,
,"식초, 양조",2,,
,소금,0.2,,
,참기름,1,,
,"파, 쪽파, 생것",2,,
오이양파무침,"오이, 개량종, 생것",25,샐러드,한식부찬
,"양파, 생것",10,,
,"고춧가루, 가루",0.5,,
,"간장, 재래",1,,
,"설탕, 백설탕",0.5,,
,"식초, 양조",0.5,,
,"마늘, 구근, 생것",0.3,,
,"참깨, 흰깨, 볶은것",0.2,,
오이유자청무침,"오이, 개량종, 생것",25,샐러드,한식부찬
,"당근, 뿌리, 생것",2.5,,
,"양파, 생것",2.5,,
,"고춧가루, 가루",2,,
,"간장, 개량, 양조",2,,
,"식초, 양조",2,,
,"파, 대파, 생것",2,,
,"유자 농축액, 당절임",5,,
오이청경채무침,"오이, 개량종, 생것",15,샐러드,한식부찬
,"청경채, 생것",15,,
,"양파, 생것",5,,
,"고춧가루, 가루",2,,
,"설탕, 백설탕",2,,
,"식초, 양조",2,,
,소금,0.2,,
,참기름,1,,
,"파, 쪽파, 생것",2,,
오이초절임,"오이, 개량종, 생것",35,샐러드,한식부찬
,"식초, 사과식초",1,,
,"설탕, 백설탕",1,,
,소금,0.3,,
오이치커리무침,"치커리, 잎, 생것",5,샐러드,한식부찬
,"양파, 생것",5,,
,"고춧가루, 가루",2,,
,"간장, 개량, 양조",2,,
,"식초, 양조",2,,
,"오이, 개량종, 생것",25,,
,"설탕, 백설탕",2,,
,"당근, 뿌리, 생것",5,,
,참기름,2,,
오이토마토샐러드(발사믹드레싱),"토마토, 생것",15,샐러드,양식부찬
,"파프리카, 노란색, 생것",5,,
,"파프리카, 빨간색, 생것",5,,
,"오이, 개량종, 생것",10,,
,발사믹식초,2,,
,올리브유,2,,
,"설탕, 백설탕",0.5,,
오이파프리카무침,"오이, 개량종, 생것",20,샐러드,한식부찬
,"고춧가루, 가루",2,,
,"설탕, 백설탕",2,,
,"식초, 양조",2,,
,소금,0.2,,
,참기름,1,,
,"파프리카, 노란색, 생것",7,,
,"파프리카, 빨간색, 생것",8,,
오징어실채무침,"고추장, 개량",0.5,샐러드,한식부찬
,"고춧가루, 가루",2,,
,"설탕, 백설탕",2,,
,"식초, 양조",2,,
,참기름,1,,
,"오징어, 조미훈제",10,,
,"간장, 개량, 양조",2,,
오징어채무침,"고추장, 개량",0.5,샐러드,한식부찬
,"고춧가루, 가루",2,,
,"설탕, 백설탕",2,,
,참기름,1,,
,"참깨, 흰깨, 볶은것",0.2,,
,"오징어, 생것",8,,
요거트과일범벅,"사과, 홍옥, 생것",15,샐러드,양식부찬
,"요구르트, 호상, 플레인",25,,
,"블루베리, 생것",5,,
,"바나나, 생것",10,,
,"키위, 생것",5,,
요거트과일샐러드,"사과, 홍옥, 생것",15,샐러드,양식부찬
,"요구르트, 호상, 플레인",25,,
,"배, 신고, 생것",15,,
,"포도, 건포도",5,,
,"옥수수, 가당, 통조림",5,,
유자청두부샐러드,"양상추, 생것",15,샐러드,한식부찬
,"오이, 개량종, 생것",5,,
,"당근, 뿌리, 생것",5,,
,두부,15,,
,"마늘, 구근, 생것",0.2,,
,"식초, 사과식초",0.1,,
,소금,0.1,,
,"설탕, 백설탕",0.1,,
,"유자 농축액, 당절임",5,,
유채나물,"유채, 잎, 생것",35,샐러드,한식부찬
,참기름,2,,
,"간장, 개량, 양조",0.5,,
,"파, 대파, 생것",2,,
유채나물된장무침,"유채, 잎, 생것",35,샐러드,한식부찬
,참기름,2,,
,"된장, 개량",2,,
,"파, 대파, 생것",2,,
유채나물무침,"유채, 잎, 생것",35,샐러드,한식부찬
,참기름,2,,
,"참깨, 흰깨, 볶은것",0.2,,
,"간장, 재래",0.5,,
,"파, 대파, 생것",2,,
으깬견과류고구마샐러드(요거트),"고구마, 분질(밤) 고구마, 생것",40,샐러드,양식부찬
,"요구르트, 호상, 플레인",10,,
,"아몬드, 볶은것",3,,
,"호두, 볶은것",3,,
일미무침,"오징어, 조미훈제",10,샐러드,한식부찬
,"고추장, 개량",1,,
,"고춧가루, 가루",1,,
,"간장, 개량, 양조",1,,
,"식초, 양조",1,,
,참기름,2,,
자두샐러드,"자두, 생것",15,샐러드,양식부찬
,"양상추, 생것",10,,
,"파프리카, 노란색, 생것",5,,
,"파프리카, 빨간색, 생것",5,,
,"마요네즈, 전란",5,,
잔파느타리버섯강회,"느타리버섯, 생것",30,샐러드,한식부찬
,"파, 쪽파, 생것",10,,
,초고추장,3,,
쥐포무침,"쥐치, 포, 말린것",10,샐러드,한식부찬
,참기름,2,,
,"고추장, 개량",0.5,,
,"간장, 개량, 양조",2,,
,콩기름,1,,
진미채무말랭이무침,"무말랭이, 말린것",8,샐러드,한식부찬
,"오징어, 조미훈제",10,,
,"고춧가루, 가루",2,,
,"간장, 개량, 양조",2,,
,"파, 쪽파, 생것",2,,
,"설탕, 백설탕",2,,
,참기름,2,,
진미채무침,"오징어, 조미훈제",8,샐러드,한식부찬
,"참깨, 흰깨, 볶은것",1,,
,참기름,1,,
진미채채소무침,"오징어, 조미훈제",10,샐러드,한식부찬
,"당근, 뿌리, 생것",5,,
,"오이, 개량종, 생것",10,,
,"양배추, 생것",10,,
,"설탕, 백설탕",1,,
,물엿,1,,
,"고춧가루, 가루",2,,
,"식초, 양조",1,,
,"파, 대파, 생것",1,,
,"마늘, 구근, 생것",0.2,,
,"깨소금, 가루, 볶은것",0.2,,
,참기름,0.2,,
진미채초무침,"오징어, 조미훈제",10,샐러드,한식부찬
,"오이, 개량종, 생것",10,,
,"당근, 뿌리, 생것",5,,
,"양배추, 생것",15,,
,"파, 쪽파, 생것",0.5,,
,"고추장, 개량",1,,
,"식초, 양조",1,,
,물엿,1,,
,"마늘, 구근, 생것",0.2,,
쫄면무침,"국수, 쫄면, 말린것",15,샐러드,한식부찬
,"양배추, 생것",7,,
,"콩나물, 생것",7,,
,"오이, 개량종, 생것",4,,
,"들깻잎, 생것",0.8,,
,"마늘, 구근, 생것",0.5,,
,물엿,3,,
,"설탕, 백설탕",0.3,,
,"고추장, 개량",3,,
,"식초, 양조",1,,
,"깨소금, 가루, 볶은것",0.3,,
,참기름,0.5,,
참나물간장무침,"참나물, 재배, 생것",35,샐러드,한식부찬
,"마늘, 구근, 생것",0.2,,
,참기름,0.5,,
,"간장, 개량, 양조",0.5,,
,"참깨, 흰깨, 볶은것",0.3,,
참나물겉절이,"참나물, 재배, 생것",35,샐러드,한식부찬
,"간장, 개량, 양조",2,,
,"고춧가루, 가루",2,,
,"식초, 양조",1,,
,"설탕, 백설탕",1,,
,"파, 대파, 생것",2,,
,참기름,2,,
참나물된장무침,"참나물, 재배, 생것",35,샐러드,한식부찬
,"파, 대파, 생것",2,,
,참기름,2,,
,"된장, 개량",2,,
참나물들깨무침,"참나물, 재배, 생것",35,샐러드,한식부찬
,"들깨, 말린것",3,,
,"된장, 개량",2,,
,"파, 대파, 생것",2,,
,참기름,2,,
참나물무침,"참나물, 재배, 생것",35,샐러드,한식부찬
,"파, 대파, 생것",1.5,,
,"간장, 재래",0.5,,
,"마늘, 구근, 생것",0.2,,
,참기름,2,,
참나물배겉절이,"참나물, 재배, 생것",20,샐러드,한식부찬
,"배, 신고, 생것",15,,
,"간장, 개량, 양조",2,,
,"고춧가루, 가루",2,,
,"식초, 양조",1,,
,"설탕, 백설탕",1,,
,"파, 대파, 생것",2,,
,참기름,2,,
참나물유자청무침,"참나물, 재배, 생것",35,샐러드,한식부찬
,"간장, 개량, 양조",1,,
,"파, 대파, 생것",1.5,,
,"마늘, 구근, 생것",0.2,,
,"식초, 사과식초",0.5,,
,"유자 농축액, 당절임",5,,
참나물토마토샐러드,"참나물, 재배, 생것",15,샐러드,한식부찬
,"간장, 개량, 양조",2,,
,"토마토, 생것",15,,
,"파, 대파, 생것",2,,
,물엿,1,,
,올리브유,2,,
참외나물,"참외, 씨 제거, 생것",35,샐러드,한식부찬
,참기름,2,,
,소금,0.3,,
참외노각무침,"참외, 씨 포함, 생것",20,샐러드,한식부찬
,"오이, 늙은오이, 생것",15,,
,"간장, 재래",2,,
,"파, 대파, 생것",1.5,,
,참기름,0.2,,
,"고춧가루, 가루",0.2,,
,"참깨, 흰깨, 볶은것",0.2,,
참외샐러드,"참외, 씨 포함, 생것",20,샐러드,양식부찬
,"양상추, 생것",15,,
,"아몬드, 볶은것",3,,
,"식초, 사과식초",1.5,,
,올리브유,1.5,,
,꿀,1.5,,
,소금,0.3,,
,"후추, 검은후추, 가루 ",0.1,,
채소샐러드,"양배추, 생것",10,샐러드,양식부찬
,"당근, 뿌리, 생것",5,,
,"양파, 생것",3,,
,"마요네즈, 전란",5,,
,"옥수수, 가당, 통조림",15,,
채소샐러드(발사믹드레싱),"양상추, 생것",15,샐러드,양식부찬
,"파프리카, 노란색, 생것",5,,
,"파프리카, 빨간색, 생것",5,,
,"오이, 개량종, 생것",5,,
,"당근, 뿌리, 생것",5,,
,발사믹식초,2,,
,올리브유,2,,
,"설탕, 백설탕",0.5,,
청경채나물,"청경채, 생것",35,샐러드,한식부찬
,"파, 대파, 생것",1.5,,
,"간장, 재래",0.5,,
,참기름,0.2,,
,"마늘, 구근, 생것",0.2,,
,"참깨, 흰깨, 볶은것",0.1,,
청경채느타리무침,"청경채, 생것",20,샐러드,한식부찬
,"느타리버섯, 생것",15,,
,소금,0.2,,
,"깨소금, 가루, 볶은것",0.2,,
,참기름,0.2,,
청경채도토리묵무침,"오이, 개량종, 생것",10,샐러드,한식부찬
,"청경채, 생것",10,,
,"양파, 생것",5,,
,도토리묵,40,,
,"고춧가루, 가루",1,,
,"설탕, 백설탕",1,,
,"식초, 양조",1,,
,"간장, 개량, 양조",2,,
,참기름,1,,
,"파, 쪽파, 생것",1.5,,
청경채된장무침,"된장, 개량",2,샐러드,한식부찬
,"청경채, 생것",30,,
,참기름,2,,
청경채무침,"청경채, 생것",35,샐러드,한식부찬
,"간장, 개량, 양조",2,,
,"고춧가루, 가루",2,,
,참기름,1,,
,"설탕, 백설탕",1,,
,"식초, 양조",1,,
청경채사과무침,"간장, 개량, 양조",1,샐러드,한식부찬
,초고추장,2,,
,"청경채, 생것",15,,
,"사과, 홍옥, 생것",20,,
,참기름,2,,
청경채초무침,"청경채, 생것",35,샐러드,한식부찬
,"고추장, 개량",1,,
,"고춧가루, 가루",0.2,,
,"설탕, 백설탕",1,,
,"식초, 양조",1,,
,"참깨, 흰깨, 볶은것",0.2,,
청포묵숙주김무침,녹두묵,35,샐러드,한식부찬
,"숙주나물, 생것",10,,
,"당근, 뿌리, 생것",5,,
,"간장, 재래",2,,
,"김, 참김, 말린것",1,,
,참기름,0.5,,
,"파, 쪽파, 생것",2,,
청포묵김무침,녹두묵,35,샐러드,한식부찬
,"간장, 개량, 양조",2,,
,"김, 참김, 말린것",1,,
,참기름,2,,
,"파, 쪽파, 생것",2,,
청포묵무침,녹두묵,35,샐러드,한식부찬
,"간장, 개량, 양조",2,,
,"김, 참김, 말린것",1,,
,참기름,2,,
,"당근, 뿌리, 생것",3,,
,"파, 쪽파, 생것",2,,
취나물된장무침,"취나물, 참취, 생것",35,샐러드,한식부찬
,"파, 대파, 생것",1.5,,
,"된장, 개량",1.8,,
,참기름,2,,
취나물들깨무침,"취나물, 참취, 생것",35,샐러드,한식부찬
,"간장, 개량, 양조",2,,
,"들깨, 말린것",3,,
,참기름,2,,
취나물무침,"취나물, 참취, 생것",35,샐러드,한식부찬
,"간장, 개량, 양조",2,,
,참기름,2,,
치커리겉절이,"치커리, 잎, 생것",35,샐러드,한식부찬
,"간장, 개량, 양조",2,,
,"고춧가루, 가루",2,,
,"식초, 양조",1,,
,"설탕, 백설탕",1,,
,"파, 대파, 생것",2,,
,참기름,2,,
치커리무침,초고추장,2,샐러드,한식부찬
,"치커리, 잎, 생것",35,,
치커리배무침,"배, 신고, 생것",20,샐러드,한식부찬
,"치커리, 잎, 생것",10,,
,소금,0.2,,
,참기름,2,,
,"식초, 양조",2,,
,"설탕, 백설탕",2,,
,"고춧가루, 가루",2,,
,"당근, 뿌리, 생것",5,,
치커리부추무침,"부추, 재래종, 생것",20,샐러드,한식부찬
,"양파, 생것",5,,
,"고춧가루, 가루",2,,
,"간장, 개량, 양조",2,,
,"식초, 양조",2,,
,"치커리, 잎, 생것",10,,
,"설탕, 백설탕",2,,
,"당근, 뿌리, 생것",3,,
,참기름,2,,
치커리사과무침,"치커리, 잎, 생것",15,샐러드,한식부찬
,"양파, 생것",5,,
,"고춧가루, 가루",2,,
,"간장, 개량, 양조",2,,
,"식초, 양조",2,,
,"사과, 홍옥, 생것",15,,
,"설탕, 백설탕",2,,
,"당근, 뿌리, 생것",5,,
,참기름,2,,
치커리유자청무침,"치커리, 잎, 생것",25,샐러드,한식부찬
,"파프리카, 노란색, 생것",5,,
,"파프리카, 빨간색, 생것",5,,
,"유자 농축액, 당절임",5,,
,"파, 대파, 생것",1.5,,
,"마늘, 구근, 생것",0.2,,
,"식초, 사과식초",0.1,,
,소금,0.1,,
코울슬로,"양배추, 생것",20,샐러드,양식부찬
,"양파, 생것",5,,
,"당근, 뿌리, 생것",5,,
,"파프리카, 초록색, 생것",5,,
,"식초, 사과식초",1.5,,
,"마요네즈, 전란",5,,
,"옥수수, 가당, 통조림",5,,
,"설탕, 백설탕",1,,
,소금,0.1,,
콘샐러드,"양배추, 생것",10,샐러드,양식부찬
,"당근, 뿌리, 생것",5,,
,"양파, 생것",3,,
,"마요네즈, 전란",5,,
,"옥수수, 가당, 통조림",15,,
콘샐러드(올리브유드레싱),"옥수수, 가당, 통조림",25,샐러드,양식부찬
,"파프리카, 빨간색, 생것",5,,
,"양파, 생것",3,,
,"피망, 초록색, 생것",5,,
,올리브유,2,,
,"설탕, 백설탕",1,,
,"식초, 사과식초",1,,
,소금,0.2,,
콘채소샐러드,"양배추, 생것",15,샐러드,양식부찬
,"당근, 뿌리, 생것",5,,
,"양파, 생것",3,,
,"마요네즈, 전란",5,,
,"옥수수, 가당, 통조림",10,,
콜라비사과무침,"간장, 개량, 양조",1,샐러드,한식부찬
,초고추장,2,,
,"콜라비, 생것",15,,
,"사과, 홍옥, 생것",20,,
,참기름,2,,
콩나물간장무침,"콩나물, 생것",35,샐러드,한식부찬
,"파, 대파, 생것",0.2,,
,"마늘, 구근, 생것",0.2,,
,참기름,0.2,,
,"깨소금, 가루, 볶은것",0.2,,
,"간장, 개량, 양조",1,,
콩나물김무침,"콩나물, 생것",35,샐러드,한식부찬
,"파, 대파, 생것",0.2,,
,"간장, 재래",0.5,,
,"김, 참김, 말린것",0.5,,
,"마늘, 구근, 생것",0.2,,
,참기름,0.2,,
콩나물냉채,"콩나물, 생것",20,샐러드,한식부찬
,"양파, 생것",5,,
,"설탕, 백설탕",2,,
,"겨자 페이스트, 연겨자, 겨자 가루 21%",1,,
,"식초, 양조",2,,
,"들깻잎, 생것",3,,
,"오이, 개량종, 생것",5,,
,"파프리카, 노란색, 생것",5,,
,"파프리카, 빨간색, 생것",5,,
,"당근, 뿌리, 생것",5,,
콩나물당근무침,"콩나물, 생것",25,샐러드,한식부찬
,"당근, 뿌리, 생것",5,,
,"마늘, 구근, 생것",0.2,,
,참기름,0.2,,
,"깨소금, 가루, 볶은것",0.2,,
,"간장, 개량, 양조",1,,
콩나물무침,"콩나물, 생것",35,샐러드,한식부찬
,"파, 대파, 생것",1.5,,
,"간장, 재래",0.5,,
,"마늘, 구근, 생것",0.2,,
,참기름,0.2,,
,"참깨, 흰깨, 볶은것",0.1,,
콩나물미나리냉채,"콩나물, 생것",15,샐러드,한식부찬
,"미나리, 물미나리, 생것",5,,
,"양배추, 적양배추, 생것",5,,
,"당근, 뿌리, 생것",5,,
,소금,0.2,,
,"설탕, 백설탕",1,,
,"식초, 양조",1,,
,"마늘, 구근, 생것",0.2,,
,참기름,0.2,,
,"참깨, 흰깨, 볶은것",0.3,,
,"오이, 개량종, 생것",5,,
콩나물파채겉절이,"파, 대파, 생것",10,샐러드,한식부찬
,"양파, 생것",5,,
,"콩나물, 생것",20,,
,"고춧가루, 가루",3,,
,"간장, 개량, 양조",2,,
,"식초, 양조",2,,
,"설탕, 백설탕",2,,
,"당근, 뿌리, 생것",5,,
,참기름,2,,
크래미숙주나물무침,게맛살,15,샐러드,한식부찬
,"숙주나물, 생것",30,,
,"참깨, 검정깨, 볶은것",0.2,,
,"마늘, 구근, 생것",0.2,,
,참기름,0.2,,
,소금,0.2,,
토마토범벅,"토마토, 방울토마토, 생것",30,샐러드,양식부찬
,"간장, 개량, 양조",2,,
,"설탕, 백설탕",2,,
,"식초, 양조",2,,
,올리브유,5,,
,"양파, 생것",5,,
토마토샐러드,"토마토, 생것",15,샐러드,양식부찬
,"양상추, 생것",10,,
,"마요네즈, 전란",5,,
,"파프리카, 노란색, 생것",5,,
,"파프리카, 빨간색, 생것",5,,
토마토어린잎샐러드,"토마토, 생것",15,샐러드,양식부찬
,"양상추, 생것",5,,
,"브로콜리, 싹, 생것",5,,
,"알팔파, 싹, 생것",5,,
,"무순, 싹, 생것",5,,
,"마요네즈, 전란",5,,
토마토채소샐러드,"토마토, 생것",15,샐러드,양식부찬
,"양배추, 생것",10,,
,"마요네즈, 전란",5,,
,"파프리카, 노란색, 생것",5,,
,"파프리카, 빨간색, 생것",5,,
토마토치커리무침,"치커리, 잎, 생것",5,샐러드,한식부찬
,"양파, 생것",5,,
,"고춧가루, 가루",2,,
,"간장, 개량, 양조",2,,
,"식초, 양조",2,,
,"토마토, 생것",25,,
,"설탕, 백설탕",2,,
,"당근, 뿌리, 생것",5,,
,참기름,2,,
톳나물무침,"톳, 생것",35,샐러드,한식부찬
,"간장, 개량, 양조",2,,
,참기름,2,,
파래무채무침,"파래, 생것",20,샐러드,한식부찬
,"무, 조선무, 생것",15,,
,"파, 대파, 생것",1.5,,
,"간장, 재래",0.5,,
,"마늘, 구근, 생것",0.2,,
,"식초, 사과식초",0.2,,
,"설탕, 백설탕",0.1,,
파래무침,"파래, 생것",20,샐러드,한식부찬
,"무, 조선무, 생것",15,,
,"파, 대파, 생것",1.5,,
,"간장, 재래",0.5,,
,"마늘, 구근, 생것",0.2,,
,"식초, 사과식초",0.2,,
,"설탕, 백설탕",0.1,,
파인콘샐러드,"양배추, 생것",10,샐러드,양식부찬
,"파인애플, 고형물, 통조림",10,,
,"당근, 뿌리, 생것",5,,
,"양파, 생것",3,,
,"마요네즈, 전란",5,,
,"옥수수, 가당, 통조림",5,,
파채겉절이,"파, 대파, 생것",10,샐러드,한식부찬
,"상추, 적상추, 생것",10,,
,"양파, 생것",5,,
,"고춧가루, 가루",2,,
,"간장, 개량, 양조",2,,
,"식초, 양조",2,,
,"설탕, 백설탕",2,,
,"당근, 뿌리, 생것",5,,
,참기름,2,,
파프리카무침,"간장, 개량, 양조",2,샐러드,한식부찬
,"파프리카, 노란색, 생것",15,,
,"설탕, 백설탕",2,,
,참기름,0.5,,
,"마늘, 구근, 생것",0.2,,
,"참깨, 흰깨, 볶은것",0.2,,
,"파프리카, 빨간색, 생것",15,,
파프리카사과초무침,"파프리카, 빨간색, 생것",10,샐러드,한식부찬
,"파프리카, 노란색, 생것",10,,
,"사과, 홍옥, 생것",15,,
,"식초, 사과식초",0.5,,
,"설탕, 백설탕",0.5,,
,"마늘, 구근, 생것",0.2,,
,소금,0.1,,
파프리카스틱,"파프리카, 빨간색, 생것",15,샐러드,양식부찬
,"파프리카, 노란색, 생것",15,,
파프리카쌈장무침,쌈장,2,샐러드,한식부찬
,참기름,2,,
,"파프리카, 노란색, 생것",20,,
,"파프리카, 빨간색, 생것",20,,
파프리카유자청무침,"파프리카, 노란색, 생것",20,샐러드,한식부찬
,"파프리카, 빨간색, 생것",20,,
,올리브유,2,,
,소금,0.1,,
,"유자 농축액, 당절임",3,,
파프리카초무침,"파프리카, 노란색, 생것",20,샐러드,한식부찬
,"파프리카, 빨간색, 생것",20,,
,"간장, 개량, 양조",2,,
,참기름,1,,
,"설탕, 백설탕",1,,
,"식초, 양조",2,,
파프리카콘샐러드,"옥수수, 가당, 통조림",20,샐러드,양식부찬
,"파프리카, 빨간색, 생것",5,,
,"파프리카, 노란색, 생것",5,,
,"파프리카, 초록색, 생것",5,,
,"마요네즈, 전란",5,,
,"당근, 뿌리, 생것",3,,
,"양파, 생것",3,,
팽이버섯나물,"팽이버섯, 재배, 생것",35,샐러드,한식부찬
,"파, 생것",1.5,,
,"간장, 재래",0.5,,
,참기름,0.2,,
,"마늘, 구근, 생것",0.2,,
,소금,0.1,,
,"참깨, 흰깨, 볶은것",0.1,,
팽이버섯무침,"팽이버섯, 재배, 생것",35,샐러드,한식부찬
,"간장, 개량, 양조",2,,
,"파, 대파, 생것",1.5,,
,"마늘, 구근, 생것",0.2,,
,"참깨, 흰깨, 볶은것",0.2,,
,참기름,1,,
팽이버섯부추나물,"팽이버섯, 재배, 생것",30,샐러드,한식부찬
,"간장, 개량, 양조",0.5,,
,"파, 대파, 생것",1.5,,
,"마늘, 구근, 생것",0.2,,
,"참깨, 흰깨, 볶은것",0.2,,
,참기름,1,,
,"부추, 재래종, 생것",5,,
표고버섯나물,"표고버섯, 배지재배, 생것",25,샐러드,한식부찬
,"파, 생것",1.5,,
,"간장, 재래",0.5,,
,참기름,0.2,,
,"마늘, 구근, 생것",0.2,,
,소금,0.1,,
,"참깨, 흰깨, 볶은것",0.1,,
표고버섯무나물,"표고버섯, 참나무재배, 생것",15,샐러드,한식부찬
,콩기름,2,,
,"간장, 개량, 양조",0.5,,
,"무, 조선무, 생것",25,,
,들기름,2,,
푸실리샐러드,"파스타, 마카로니, 말린것",15,샐러드,양식부찬
,"파프리카, 노란색, 생것",5,,
,"파프리카, 빨간색, 생것",5,,
,"토마토, 방울토마토, 생것",5,,
,"토마토 소스, 케첩",5,,
,"양파, 생것",3,,
푸실리샐러드(토마토소스),"파스타, 마카로니, 말린것",15,샐러드,양식부찬
,"파프리카, 노란색, 생것",5,,
,"파프리카, 빨간색, 생것",5,,
,"토마토, 방울토마토, 생것",5,,
,토마토 소스,5,,
,"양파, 생것",3,,
하얀무생채,"무, 조선무, 생것",25,샐러드,한식부찬
,"식초, 사과식초",2,,
,"설탕, 백설탕",1,,
,소금,0.2,,
,"마늘, 구근, 생것",0.2,,
,"파, 대파, 생것",0.2,,
,"참깨, 흰깨, 볶은것",0.2,,
호박고지나물,"호박고지, 애호박, 말린것",5,샐러드,한식부찬
,"파, 생것",1.5,,
,"간장, 재래",0.5,,
,"마늘, 구근, 생것",0.2,,
,들기름,0.2,,
,"참깨, 흰깨, 볶은것",0.1,,
,소금,0.1,,
호박나물,"호박, 애호박, 생것",30,샐러드,한식부찬
,"양파, 생것",5,,
,참기름,0.2,,
,"참깨, 흰깨, 볶은것",0.1,,
,콩기름,2,,
,"새우젓, 염절임",3,,
게살마요무침,게맛살,30,샐러드,양식
,"마요네즈, 전란",5,,
,"양배추, 생것",15,,
,"오이, 개량종, 생것",20,,
게살샐러드,게맛살,30,샐러드,양식
,"마요네즈, 전란",5,,
,"오이, 개량종, 생것",10,,
,"당근, 뿌리, 생것",5,,
,"양배추, 생것",10,,
,"옥수수, 가당, 통조림",10,,
,"포도, 건포도",3,,
골뱅이무침,"고둥, 관절매물고둥(보라골뱅이), 생것",15,샐러드,한식
,"오이, 개량종, 생것",10,,
,"당근, 뿌리, 생것",5,,
,"양파, 생것",5,,
,참기름,0.2,,
,"깨소금, 가루, 볶은것",0.2,,
,"마늘, 구근, 생것",0.2,,
,"식초, 양조",0.5,,
,"설탕, 백설탕",1,,
,"고추장, 개량",0.5,,
,"고춧가루, 가루",0.2,,
단호박고구마샐러드,"고구마, 분질(밤) 고구마, 생것",15,샐러드,양식
,"옥수수, 가당, 통조림",3,,
,"당근, 뿌리, 생것",1.5,,
,"호박, 단호박, 생것",15,,
,"마요네즈, 전란",5,,
,"포도, 건포도",1.5,,
달걀샐러드,"감자, 대지, 생것",30,샐러드,양식
,"오이, 개량종, 생것",5,,
,"당근, 뿌리, 생것",5,,
,"마요네즈, 전란",5,,
,"달걀, 생것",30,,
달걀숙주냉채,"달걀, 생것",30,샐러드,한식
,"숙주나물, 생것",25,,
,"당근, 뿌리, 생것",5,,
,"설탕, 백설탕",2,,
,"겨자 페이스트, 연겨자, 겨자 가루 21%",1,,
,"식초, 양조",2,,
,"오이, 개량종, 생것",5,,
닭가슴살샐러드(머스타드소스),"양상추, 생것",15,샐러드,양식
,"닭고기, 가슴(껍질 제거), 생것",20,,
,"양파, 생것",3,,
,"파프리카, 노란색, 생것",5,,
,"파프리카, 빨간색, 생것",5,,
,"당근, 뿌리, 생것",5,,
,"겨자 페이스트, 연겨자, 겨자 가루 21%",0.3,,
,"식초, 사과식초",0.3,,
,"설탕, 백설탕",0.5,,
,"마요네즈, 전란",3,,
당근참치마요무침,"당근, 뿌리, 생것",10,샐러드,한식
,"가다랑어, 유지통조림",25,,
,"마요네즈, 전란",3,,
두부냉채,두부,20,샐러드,한식
,"밀, 중력밀가루",2,,
,콩기름,2,,
,"양파, 생것",5,,
,"설탕, 백설탕",2,,
,"겨자 페이스트, 연겨자, 겨자 가루 21%",1,,
,"식초, 양조",2,,
,"들깻잎, 생것",5,,
,"오이, 개량종, 생것",5,,
,"파프리카, 노란색, 생것",5,,
,"파프리카, 빨간색, 생것",5,,
,"당근, 뿌리, 생것",5,,
두부미역무침,두부,30,샐러드,한식
,"간장, 개량, 양조",2,,
,"미역, 생것",35,,
,"참깨, 흰깨, 볶은것",1,,
,참기름,2,,
두부쑥갓무침,"쑥갓, 생것",15,샐러드,한식
,"간장, 개량, 양조",2,,
,두부,30,,
,"참깨, 흰깨, 볶은것",1,,
,참기름,2,,
두부참치샐러드,두부,20,샐러드,한식
,"가다랑어, 유지통조림",20,,
,"옥수수, 가당, 통조림",10,,
,"마요네즈, 전란",5,,
,"양파, 생것",3,,
,"당근, 뿌리, 생것",5,,
두부참치샐러드(유자청드레싱),두부,15,샐러드,한식
,"가다랑어, 유지통조림",10,,
,"파프리카, 빨간색, 생것",5,,
,"양상추, 생것",20,,
,"파프리카, 노란색, 생것",5,,
,올리브유,2,,
,"유자 농축액, 당절임",1,,
,"양파, 생것",0.5,,
,"식초, 사과식초",0.5,,
,"간장, 개량, 양조",0.5,,
,"후추, 검은후추, 가루 ",0.1,,
두부톳무침,"간장, 개량, 양조",2,샐러드,한식
,참기름,2,,
,"톳, 생것",30,,
,두부,20,,
마카로니콘샐러드,"옥수수, 가당, 통조림",5,샐러드,양식
,"파스타, 마카로니, 말린것",15,,
,"달걀, 생것",5,,
,"햄, 로스햄",5,,
,"포도, 건포도",2.5,,
,"마요네즈, 전란",2,,
,"설탕, 백설탕",0.5,,
,"겨자 페이스트, 연겨자, 겨자 가루 21%",0.1,,
맛살무침,게맛살,20,샐러드,한식
,"간장, 개량, 양조",2,,
,참기름,2,,
,"오이, 개량종, 생것",10,,
,"양배추, 생것",10,,
,"파프리카, 노란색, 생것",5,,
,"파프리카, 빨간색, 생것",5,,
,"파, 대파, 생것",2,,
맛살미나리무침,게맛살,25,샐러드,한식
,"식초, 양조",2,,
,"설탕, 백설탕",2,,
,"간장, 개량, 양조",2,,
,참기름,1,,
,"파, 대파, 생것",2,,
,"미나리, 물미나리, 생것",5,,
맛살채소새콤무침,게맛살,25,샐러드,한식
,"식초, 양조",2,,
,"설탕, 백설탕",2,,
,"간장, 개량, 양조",2,,
