,Energy,Protein,Fat,Carbohydrate,Total Dietary,Calcium,Iron,Sodium,Vitamin A,Vitamin B1 (Thiamine),Vitamin B2 (Rivoflavin),Vitamin C,Linoleic Acid,Alpha-Linolenic Acid
S김가루찹쌀죽,96.394,2.1025,1.3345799999999999,18.70018,0.51,7.546000000000001,0.5594000000000001,72.466,35.188500001654,0.05450000000000001,0.05339000000000001,3.066,505.343,7.035840000000001
S김가루채소죽,96.094,2.056,1.3390799999999998,18.71718,0.62,8.596,0.48090000000000005,72.96600000000001,36.346833334954,0.06540000000000001,0.051390000000000005,3.2215,506.1205,9.22334
S김치누룽지죽,94.5,1.81,0.13,20.535,0.0,11.35,0.445,36.8,3.5958333337500004,0.07100000000000001,0.013999999999999999,1.05,0.0,0.0
S김치죽,105.50399999999999,1.81,1.3250799999999998,20.53668,0.0,11.946,0.46640000000000004,104.186,3.6068333337540004,0.07100000000000001,0.014839999999999999,1.05,499.455,6.4088400000000005
S김치치즈죽,109.4,2.748,1.195,20.8435,0.0,42.73,0.4499,150.394,7.57916666725,0.07395,0.022500000000000003,1.0535,10.913,7.179000000000001
S깨죽,151.14,3.8935000000000004,4.9532,22.7845,2.464,127.89,0.9634,69.194,0.45916666661999994,0.13186,0.04338999999999999,0.0,2181.3956999999996,21.1673
S녹두죽,136.954,4.051,1.44708,25.89168,2.24,12.346,0.7574,69.486,2.119333333254,0.0731,0.041639999999999996,0.529,555.924,32.896840000000005
S누룽지죽,90.75,1.6,0.1,19.875,0.0,1.75,0.325,2.0,0.08333333325,0.0575,0.005,0.0,0.0,0.0
S누룽지치즈죽,105.65,2.5380000000000003,1.165,20.1835,0.0,33.13,0.3299,115.594,4.06666666675,0.060450000000000004,0.013500000000000002,0.0035000000000000005,10.913,7.179000000000001
S느타리버섯죽,102.62,2.0020000000000002,1.1079,20.7764,0.57,2.2600000000000002,0.4419,69.504,0.09249999992,0.08,0.0351,0.09449999999999999,422.229,5.340700000000001
S늙은호박죽,97.25,1.8619999999999999,0.10899999999999999,21.408,0.21,3.48,0.47540000000000004,68.694,4.950000000449999,0.05255,0.0194,0.20550000000000002,1.9755,2.802
S다시마흰살생선죽,113.304,4.04,1.38008,20.10168,0.0,14.616,0.496,37.442,4.669333333254,0.07400000000000001,0.022840000000000003,0.7,499.455,6.4088400000000005
S단팥죽,165.99,7.683,0.45920000000000005,32.2362,5.37,19.959999999999997,1.8479999999999999,68.264,0.0,0.1884,0.09378,1.3710000000000002,93.135,43.281000000000006
S단호박스프,72.747,0.9027999999999999,4.3211,7.7303,1.47,5.760999999999999,0.15789999999999998,67.94000000000001,102.67349999334999,0.01741,0.03827,3.3350000000000004,148.839,30.7535
S(우유제외)단호박스프,70.397,0.8833,3.8395999999999995,8.2428,1.47,5.960999999999999,0.15639999999999998,82.24000000000001,81.15683332484998,0.01741,0.03647,3.3350000000000004,278.117,45.838499999999996
S단호박죽,81.39,1.467,0.2552,18.3732,1.5,4.36,0.441,67.664,91.74999998999999,0.03,0.06468,3.6390000000000002,53.46,24.294
S단호박크림스프,103.74699999999999,2.4308,5.9506000000000006,10.1478,1.305,62.410999999999994,0.1749,86.09,114.8901666617,0.028159999999999998,0.11302000000000001,3.4175000000000004,177.689,30.552500000000002
S(우유제외)단호박크림스프,103.89699999999999,3.0713,5.6091,10.2453,1.305,14.611,0.4984,149.89000000000001,65.8734999932,0.03766,0.05022,3.0225000000000004,270.077,41.837500000000006
S달걀당근죽,130.504,4.139,2.77558,20.91018,0.155,13.946,0.7204,96.736,50.27766666825401,0.07495,0.10274,0.151,722.5039999999999,11.64384
S달걀부추죽,144.754,5.5120000000000005,3.5360799999999997,21.30968,0.0,20.745999999999995,1.2264000000000002,108.98599999999999,41.619333333254005,0.0969,0.15454,0.5,827.8019999999999,13.66884
S달걀죽,133.364,4.2395,2.7780799999999997,21.57658,0.29100000000000004,14.556,0.7447,29.202,41.764333334264,0.0782,0.10504,0.6756,722.0922,12.882340000000001
S달걀채소죽,132.14399999999998,4.1985,2.7795799999999997,21.31118,0.24,14.946,0.7404000000000001,97.056,50.292666668274,0.07690000000000001,0.10368999999999999,0.5549999999999999,723.374,11.69184
S닭가슴살옥수수죽,107.64999999999999,5.414000000000001,0.49600000000000005,19.541,0.49,3.53,0.5264,77.494,7.1416666666,0.12440000000000001,0.044399999999999995,0.5429999999999999,92.09899999999999,2.56
S닭가슴살채소죽,123.41399999999999,5.3515,1.51408,20.90958,0.29100000000000004,5.886000000000001,0.5501,78.896,21.614333334264,0.0926,0.04273999999999999,0.6756,503.19419999999997,8.042340000000001
S닭고기흑임자죽,151.92000000000002,6.868,3.8396,22.006,1.7919999999999998,95.16000000000001,0.9543999999999999,77.894,7.40666666661,0.14158,0.06442,0.0,1586.4696,15.394400000000001
S닭백숙,132.80300000000003,7.316510000000001,3.2705900000000003,17.44345,0.1391,6.252,0.8282899999999999,87.98400000000001,15.03683333335,0.091296,0.08579699999999998,0.5616699999999999,1.18461,0.15025
S닭살가지죽,120.904,5.313000000000001,1.50808,20.32768,0.27,5.596,0.5374,78.086,7.577666666553999,0.091,0.05364,0.0,499.455,6.4088400000000005
S닭살배추죽,120.204,5.3100000000000005,1.50508,20.16168,0.0,6.896,0.5614,79.586,7.185999999953999,0.10750000000000001,0.04034,1.0,499.455,6.4088400000000005
S닭살양배추죽,122.304,5.368,1.51308,20.68368,0.27,8.496,0.5384,78.886,7.252666666553999,0.091,0.040639999999999996,1.956,501.01,9.446840000000002
S닭영양죽,115.01599999999999,4.68221,1.73849,19.295849999999998,0.37410000000000004,5.391,0.70299,78.928,21.610833334290003,0.075066,0.057487,0.71337,21.08671,2.45595
S닭죽,118.05,5.059559999999999,1.44082,19.92998,0.0066,2.962,0.39004,76.14,1.594333333254,0.088186,0.014492000000000001,0.023719999999999998,524.8344599999999,7.467840000000001
S당근김죽,97.59200000000001,1.8376000000000001,0.32808000000000004,21.00278,0.465,6.116,0.3921,73.19200000000001,71.465666671584,0.06462999999999999,0.02168,0.7669999999999999,95.69550000000001,2.25314
S당근스프,98.94699999999999,2.4038,5.8556,8.8628,1.065,65.711,0.16690000000000005,92.69000000000001,191.606833345,0.02976,0.10332,1.3094999999999999,165.215,16.630499999999998
S(우유제외)당근스프,99.097,3.0443,5.5141,8.9603,1.065,17.910999999999998,0.4904,156.49,142.59016667650002,0.039259999999999996,0.040519999999999994,0.9144999999999999,257.603,27.9155
S당근죽,106.404,1.7530000000000001,1.3145799999999999,20.93118,0.465,5.946,0.3884,72.836,69.044333338254,0.06305,0.01514,0.45299999999999996,511.90799999999996,7.59384
S당근치즈스프,112.097,3.2873,6.909600000000001,8.8023,0.84,95.361,0.15340000000000004,136.94,149.63183334185,0.030760000000000003,0.10617000000000001,1.305,168.69600000000003,23.067500000000003
S당근치즈죽,110.30000000000001,2.6910000000000003,1.1844999999999999,21.238,0.465,36.730000000000004,0.3719,119.04400000000001,73.01666667175,0.06599999999999999,0.0228,0.45649999999999996,23.366,8.364
S당근크림스프,98.547,2.3968,5.8466000000000005,8.8278,0.925,64.81099999999999,0.15890000000000004,90.69,145.6568333417,0.029559999999999996,0.09822,1.5955,158.65300000000002,15.9365
S(우유제외)당근크림스프,98.697,3.0373,5.5051,8.9253,0.925,17.011,0.4824,154.49,96.6401666732,0.03906,0.03541999999999999,1.2005,251.041,27.221500000000002
S당근타락죽,130.6,3.3880000000000003,1.7834999999999999,24.3625,0.635,63.43,0.41240000000000004,90.944,96.55000000495001,0.07705,0.0964,1.436,51.083000000000006,5.0809999999999995
S(우유제외)당근타락죽,133.1,4.048,1.9235,23.9475,0.635,15.43,0.7373999999999999,140.44400000000002,69.05000000495001,0.08655,0.035399999999999994,1.041,14.193,1.2810000000000001
S대구채소죽,106.69999999999999,4.623500000000001,0.15350000000000003,20.605500000000003,0.24,9.03,0.40940000000000004,70.49400000000001,26.5250000016,0.0791,0.032650000000000005,0.595,5.021,0.443
S대두콩죽,131.65,5.221,1.5710000000000004,23.174,2.56,27.83,0.9913999999999998,69.394,0.17499999994999998,0.11280000000000001,0.043399999999999994,0.327,751.867,121.18299999999999
S대추우유스프,105.8,2.3680000000000003,5.829,10.983999999999998,0.78,61.68,0.12090000000000001,86.144,53.8875000017,0.02905,0.12635,1.9309999999999998,144.0305,15.379
S(우유제외)대추두유스프,105.95,3.0085,5.4875,11.0815,0.78,13.879999999999999,0.44439999999999996,149.94400000000002,4.8708333332,0.03855,0.06355,1.5359999999999998,236.41850000000002,26.664
S대추우유죽,137.05,3.3265000000000002,1.7725,26.2685,0.475,60.28,0.3879,87.29400000000001,27.75833333325,0.07500000000000001,0.12675,1.3344999999999998,38.8715,4.8225
S(우유제외)대추두유죽,139.55,3.9865000000000004,1.9125,25.8535,0.475,12.28,0.7129,136.79399999999998,0.25833333324999996,0.0845,0.06575,0.9394999999999999,1.9815,1.0225
S동태살죽,113.824,4.034199999999999,1.37218,20.12828,0.004,9.926,0.3879,95.142,1.450999999924,0.07335000000000001,0.01964,0.1427,499.4663,6.4088400000000005
S돼지고기채소죽,133.654,4.719000000000001,2.99558,20.81918,0.35,5.946,0.47940000000000005,78.036,25.261000001604,0.1623,0.02729,0.7685,749.5314999999999,19.54984
S된장취나물죽,116.814,3.2887000000000004,1.49808,21.77568,0.72,64.936,1.5597,96.45199999999998,28.869333328253997,0.07605,0.08579,1.9289999999999998,514.9384,34.178140000000006
S두부들깨죽,169.85,6.118799999999999,5.3974,24.0836,3.0,57.33999999999999,1.5748,69.004,0.35249999995,0.09373000000000001,0.13029000000000002,0.0,1046.1572,2800.2857000000004
S두부부추죽,124.704,3.7515,2.25308,21.37068,0.6649999999999999,18.695999999999998,1.0044,70.036,0.827666666604,0.08165,0.05019,0.794,977.483,83.97084
S두부죽,124.054,3.6225,2.22958,21.31218,0.82,17.096,0.6784000000000001,70.886,23.086000001604,0.0675,0.04529,0.44499999999999995,981.634,84.36583999999999
S두부채소죽,146.154,5.754,3.1700799999999996,22.635180000000002,1.665,32.596,1.0378999999999998,71.23599999999999,25.311000001604,0.07745,0.09224,2.059,1461.084,167.17434
S들깨누룽지죽,149.05,4.094799999999999,4.4714,23.093600000000002,2.42,44.839999999999996,1.1768,69.304,0.38583333325,0.09633,0.08849000000000001,0.0,568.9992000000001,2722.7717000000002
S들깨죽,150.45,4.1948,4.4714,23.3336,2.42,44.53999999999999,1.2668,68.804,0.35249999995,0.08733,0.09449000000000002,0.0,568.9992000000001,2722.7717000000002
S땅콩죽,144.15,4.274,4.356999999999999,21.951,1.34,8.23,0.7223999999999999,69.194,0.08333333325,0.0874,0.0322,0.0,1576.6689999999999,3.0660000000000003
S매생이죽,108.434,2.2192,1.7886799999999998,21.27478,0.979,16.126,3.0929,79.07199999999999,0.094333333254,0.05815,0.01324,0.0327,503.48629999999997,30.76884
S멸치죽,113.054,3.747,1.5245799999999998,19.89268,0.0,33.266,0.3915,134.49200000000002,0.094333333254,0.0586,0.01064,0.0,501.673,8.74484
S멸치채소죽,115.95400000000001,3.8455,1.53308,20.57818,0.24,35.216,0.4155,135.79200000000003,23.086000001604,0.062200000000000005,0.01429,0.44499999999999995,506.694,9.18784
S명란죽,120.50399999999999,4.675000000000001,1.74508,20.28168,0.0,6.466,0.526,531.842,9.994333333254,0.1295,0.08384000000000001,0.0,499.455,6.4088400000000005
S무청죽,108.78399999999999,2.1232,1.33168,21.31278,0.159,54.826,2.0869,87.722,25.152666667754,0.0915,0.037340000000000005,10.9837,503.6173,6.803840000000001
S미역죽,105.28399999999999,2.0872,1.34018,20.81128,0.004,24.826,0.5129,154.972,23.719333333254,0.06715,0.029740000000000003,2.2827,499.4663,6.4088400000000005
S미역채소죽,107.354,2.1485000000000003,1.34858,21.32718,0.24,26.645999999999997,0.5354000000000001,162.18600000000004,46.711000001604006,0.0701,0.03049,2.695,504.476,6.851840000000001
S바지락죽,116.86999999999998,3.59994,1.4475999999999998,21.3331,0.3508,15.508,0.7838800000000001,73.19800000000001,24.211000001604,0.06913000000000001,0.05906999999999999,0.9070399999999998,505.57825999999994,9.45184
S밤죽,96.65,1.8719999999999999,0.155,21.1485,0.81,3.58,0.47640000000000005,68.444,0.39583333335,0.04930000000000001,0.019750000000000004,2.3970000000000002,32.8335,9.105
S배추달걀죽,143.754,5.442,3.50608,21.16968,0.0,20.846,0.9364000000000001,110.18599999999999,40.935999999954,0.10089999999999999,0.14954,1.0,827.8019999999999,13.66884
S배추버섯죽,105.654,2.0740000000000003,1.31108,20.98668,0.29,6.896,0.45940000000000003,72.23599999999999,0.156833333304,0.09129999999999999,0.03634,1.5,508.673,6.4088400000000005
S버섯장국죽,142.344,4.646100000000001,4.1186799999999995,20.89798,0.14400000000000002,4.8660000000000005,0.7088000000000001,78.916,15.689333334264001,0.06901,0.06777999999999999,0.40650000000000003,544.2786,8.948640000000001
S버섯죽,105.35399999999998,2.068,1.3330799999999998,21.08668,0.38,2.946,0.47240000000000004,69.986,0.094333333254,0.0805,0.048440000000000004,0.063,503.466,6.4088400000000005
S버섯채소죽,110.70400000000001,2.099,1.35058,22.231180000000002,0.375,5.646,0.48940000000000006,71.486,23.086000001604,0.0761,0.04534,0.9704999999999999,504.9095,6.943840000000001
S버섯브로콜리채소죽,107.274,2.3304,1.3566799999999999,21.314279999999997,0.377,5.5760000000000005,0.54,71.09599999999999,10.387666667253999,0.07358999999999999,0.07952999999999999,1.5189000000000001,515.3359,9.67384
S버섯치즈죽,121.09400000000002,2.8971000000000005,2.4101799999999995,21.511479999999995,0.14400000000000002,35.716,0.4553000000000001,117.316,17.872666667764,0.07461,0.05103,0.2705,513.3806,13.853640000000002
S볶음현미죽,121.104,2.01,1.60008,23.83668,0.0,2.846,0.7114,69.036,0.060999999954,0.07200000000000001,0.01284,0.0,499.455,6.4088400000000005
S부추닭죽,114.184,5.37446,0.63321,20.626319999999993,0.1506,6.476,0.7011899999999999,78.92200000000001,21.304583334261,0.098006,0.04367199999999999,0.54072,127.99281,1.8680100000000002
S부추된장죽,110.264,2.1921,1.48708,21.20448,0.29100000000000004,8.796,0.9074,89.572,1.1901666666039998,0.09501000000000001,0.035129999999999995,1.268,574.5652,18.14024
S부추죽,105.054,1.87,1.34008,20.49168,0.0,6.546,0.8564,69.836,1.1818333332539999,0.0815,0.01784,0.75,499.455,6.4088400000000005
S부추타락죽,126.55,3.41,1.805,23.255,0.0,62.53,0.8603999999999999,87.644,28.67083333325,0.092,0.098,1.145,36.89,3.8
S(우유제외)부추타락죽,129.05,4.07,1.945,22.84,0.0,14.530000000000001,1.1854,137.144,1.1708333332499998,0.1015,0.037000000000000005,0.75,0.0,0.0
S북어채소죽,126.124,6.071,1.52508,20.81918,0.35,21.976000000000003,0.5705,38.211999999999996,24.211000001604003,0.07350000000000001,0.02889,0.6005,505.2535,9.03934
S브로콜리된장죽,111.964,2.3876000000000004,1.4765799999999998,21.55498,0.8260000000000001,10.895999999999999,0.5214000000000001,90.57199999999999,26.377666668254,0.07606000000000002,0.04713,4.7505,582.3897,27.80824
S브로콜리소고기죽,143.744,4.7541,4.10868,20.91998,0.454,8.166,0.7288,78.71600000000001,17.889333334264002,0.06431,0.059079999999999994,3.3235,547.3076,15.162640000000001
S브로콜리스프,66.497,1.3753000000000002,4.208600000000001,5.9028,0.995,12.511000000000001,0.2679,68.69000000000001,31.715166668349998,0.01816,0.04002,7.595,111.8615,26.0435
S(우유제외)브로콜리스프,64.147,1.3558000000000001,3.7270999999999996,6.4153,0.995,12.711,0.2664,82.99000000000001,10.19849999985,0.01816,0.03822,7.595,241.1395,41.1285
S브로콜리죽,108.10399999999998,2.1130000000000004,1.33158,21.176180000000002,0.62,9.395999999999999,0.48040000000000005,70.98599999999999,26.377666668254,0.06430000000000001,0.03039,4.5264999999999995,508.1495,16.12484
S브로콜리크림스프,98.747,2.8088,5.8606,8.6858,0.925,67.81099999999999,0.2629,86.69,58.123500001699995,0.02876,0.11442000000000001,6.825500000000001,148.107,26.784499999999998
S(우유제외)브로콜리크림스프,98.897,3.4493,5.5191,8.7833,0.925,20.011,0.5863999999999999,150.49,9.1068333332,0.038259999999999995,0.05162,6.4305,240.495,38.0695
S새송이버섯죽,106.00399999999999,2.117,1.32358,21.191180000000003,0.545,3.396,0.41490000000000005,70.286,1.219333333254,0.0651,0.04884,0.1555,514.0595,8.596340000000001
S새우살죽,116.974,4.6642,1.43218,20.12828,0.004,14.276000000000002,0.7479000000000001,104.142,0.10099999992400001,0.05835,0.02264,0.2927,499.4663,6.4088400000000005
S새우죽,118.75399999999999,4.7135,1.43858,20.57718,0.24,15.846,0.7604000000000001,111.186,23.086000001604,0.0611,0.02299,0.595,504.476,6.85184
S새우채소죽,120.35399999999997,4.867500000000001,1.44858,20.89318,0.395,17.796,0.8004000000000001,111.33600000000001,24.186000001604,0.06275,0.030139999999999997,2.0535,505.9905,9.95884
S새우애호박죽,120.95399999999998,4.820500000000001,1.4475799999999999,21.09118,0.46,17.346,0.7834000000000001,111.186,25.336000001604,0.0649,0.030989999999999997,0.9059999999999999,506.031,11.226840000000001
S새우치즈죽,123.74999999999999,5.705,1.313,21.141000000000002,0.35000000000000003,47.379999999999995,0.7554,157.394,28.1833333351,0.06595,0.03465,0.7539999999999999,16.7115,9.809500000000002
S생선죽,107.53,4.6607,0.15360000000000001,20.775100000000002,0.244,9.16,0.41090000000000004,64.58,26.525000001600002,0.07975,0.03555,0.6276999999999999,5.032299999999999,0.443
S소고기감자죽,127.35399999999998,4.268,4.06758,17.40968,0.27,3.646,0.6274,77.336,1.877666666604,0.05335000000000001,0.044289999999999996,1.1905,542.133,8.86684
S소고기된장죽,144.17399999999998,4.65,4.13358,20.96918,0.35,6.526,0.7395,61.651999999999994,26.011000001604,0.07195,0.053439999999999994,0.74,547.0645000000001,11.31334
S소고기무죽,141.134,4.4872,4.0926800000000005,20.38228,0.064,5.526,0.6539,72.322,1.927666666554,0.0654,0.04758999999999999,0.9062000000000001,543.7433,9.66384
S소고기미역죽,144.13400000000001,4.8192,4.117680000000001,21.22428,0.17400000000000002,19.626,0.7659,133.022,17.660999999954,0.069,0.06058999999999999,2.2602,543.0173,8.77884
S소고기부추죽,141.004,4.567,4.11358,20.28668,0.0,5.896,0.9743999999999999,77.936,2.619333333254,0.07485,0.050589999999999996,0.6395,541.266,8.68284
S소고기브로콜리죽,153.084,4.434100000000001,5.273979999999999,21.03558,0.558,10.566,0.8108000000000001,78.926,21.084333334254,0.06641,0.0809,4.5861,578.2235999999999,19.82634
S소고기스프,101.17699999999999,3.5709,6.955,5.6217,0.533,5.430999999999999,0.4033,77.08000000000001,41.813500002699996,0.017119999999999996,0.044779999999999986,1.3520999999999999,149.8941,13.159500000000001
S(우유제외)소고기스프,98.827,3.5513999999999997,6.4735,6.1342,0.533,5.630999999999999,0.4018,91.38000000000001,20.296833334200002,0.017119999999999996,0.04297999999999999,1.3520999999999999,279.1721,28.244500000000002
S소고기양파죽,142.164,4.5141,4.09028,20.69888,0.23600000000000002,5.046,0.6613,77.93599999999999,2.585999999954,0.06349,0.04608999999999999,0.8208,543.4725,10.09134
S소고기옥수수죽,133.38,4.8871,3.1054,20.7909,0.718,5.800000000000001,0.8168,80.484,27.6650000026,0.10586000000000001,0.06986,4.2986,136.8341,5.163
S소고기우엉죽,143.724,4.5781,4.09048,20.99578,0.34700000000000003,6.296,0.6873,78.02600000000001,2.574333333264,0.06199,0.05081999999999999,0.43970000000000004,543.6324999999999,10.38514
S소고기장국죽,143.634,4.5762,4.09668,20.98878,0.354,5.926,0.6714,73.02199999999999,26.011000001604,0.065,0.05313999999999999,0.7726999999999999,547.0758,11.31334
S소고기죽,142.624,4.5312,4.08968,20.78128,0.17400000000000002,4.976,0.6659,72.192,1.9176666666239999,0.0632,0.04698999999999999,0.8702,543.0173,8.77884
S소고기채소죽,141.99399999999997,4.4975000000000005,4.09408,20.62918,0.24,5.296,0.6684,79.10600000000001,24.892666668274,0.06265,0.046639999999999994,0.6945,546.287,9.12584
S소고기청경채죽,139.804,4.5280000000000005,4.09258,20.04068,0.12,11.796,0.6724,79.336,8.169333333254,0.06565,0.046889999999999994,1.9905000000000002,541.859,12.89084
S소고기타락죽,157.154,5.759,5.73658,19.609180000000002,0.35,61.866,0.6295000000000001,29.342000000000002,53.494333334954,0.06335,0.13024,1.135,583.9544999999999,15.11334
S(우유제외)소고기타락죽,159.654,6.4190000000000005,5.876580000000001,19.19418,0.35,13.866000000000001,0.9545,78.842,25.994333334954,0.07285,0.06924,0.74,547.0645,11.31334
S순두부죽,132.504,6.442500000000001,2.2420799999999996,20.69368,0.295,13.596,0.8464,72.33600000000001,0.102666666604,0.25665,0.021789999999999997,0.294,1021.888,95.89583999999999
S순두부채소죽,138.504,6.6475,2.2550799999999995,22.056180000000005,0.695,15.995999999999999,0.9008999999999999,73.536,24.211000001604,0.2634,0.030239999999999996,1.126,1027.25,98.57033999999999
S시금치감자죽,95.254,1.9460000000000002,1.35408,18.30968,0.27,8.896,0.7294,77.18599999999999,36.027666671604,0.07,0.05854000000000001,10.051,500.322,6.592840000000001
S시금치된장죽,108.63400000000001,2.2023,1.44258,20.966079999999998,0.10300000000000001,9.056000000000001,0.7567000000000002,53.682,36.044333338254006,0.08138,0.06521,9.112,536.5751,12.25054
